corp_code,stock_code,corp_name_master,industry_krx,bsns_year,cash_and_cash_equivalents,cfo,current_assets,current_liabilities,finance_costs,inventory,net_income,operating_income,revenue,total_assets,total_equity,total_liabilities,liabilities_to_assets,equity_ratio,current_ratio,quick_ratio,cash_ratio,roa,roe,operating_margin,finance_cost_coverage,cfo_to_assets,cfo_to_liabilities,bs_check,bs_check_relative,weak_liquidity,weak_quick_liquidity,high_leverage,negative_roa,negative_operating_margin,weak_finance_cost_coverage,negative_cfo,flag_weak_liquidity,flag_high_leverage,flag_weak_profitability,flag_weak_coverage,flag_negative_cashflow,available_dimension_count,distress_flag_count,risk_bucket
00106641,000270,기아,운송장비·부품,2019,4268716000000.0,3610658000000.0,21555416000000.0,17276646000000.0,,8108681000000.0,1826659000000.0,2009680000000.0,58145959000000.0,55344798000000.0,28978138000000.0,26366660000000.0,0.4764071954874602,0.5235928045125398,1.247662075150466,0.7783186042013016,0.2470801334935033,0.0330050712263869,0.0630357616490058,0.0345626770039169,,0.0652393383024001,0.1369402874690992,0.0,0.0,False,False,False,False,False,,False,False,False,False,,False,4,,Insufficient data
00106641,000270,기아,운송장비·부품,2020,10160697000000.0,5423896000000.0,26093382000000.0,21097589000000.0,,7093959000000.0,1487585000000.0,2066457000000.0,59168096000000.0,60490443000000.0,29891672000000.0,30598771000000.0,0.5058447166604483,0.4941552833395516,1.2367944981770191,0.9005494893279038,0.4816046516026073,0.0245920665517361,0.0497658678979215,0.034925190088929,,0.0896653377129342,0.1772586225767041,0.0,0.0,False,False,False,False,False,,False,False,False,False,,False,4,,Insufficient data
00106641,000270,기아,운송장비·부품,2021,11533710000000.0,7359670000000.0,29205483000000.0,21562636000000.0,,7087685000000.0,4760311000000.0,5065685000000.0,69862366000000.0,66849997000000.0,34912556000000.0,31937441000000.0,0.4777478299662451,0.5222521700337548,1.3544486397674198,1.0257464810888612,0.534893321948207,0.0712088438837177,0.1363495414085408,0.0725094967439264,,0.1100923011260568,0.2304401908718986,0.0,0.0,False,False,False,False,False,,False,False,False,False,,False,4,,Insufficient data
00106641,000270,기아,운송장비·부품,2022,11553972000000.0,9333186000000.0,34147147000000.0,25377803000000.0,,9103825000000.0,5408976000000.0,7233120000000.0,86559029000000.0,73710965000000.0,39343081000000.0,34367884000000.0,0.4662519884253313,0.5337480115746687,1.3455517406293995,0.9868199386684496,0.455278654342143,0.0733808870905434,0.1374822678478078,0.083562859745111,,0.1266186923478752,0.2715670828032357,0.0,0.0,False,False,False,False,False,,False,False,False,False,,False,4,,Insufficient data
00106641,000270,기아,운송장비·부품,2023,14353142000000.0,11296526000000.0,37466302000000.0,25674105000000.0,392011000000.0,11272875000000.0,8777817000000.0,11607873000000.0,99808420000000.0,80627826000000.0,46558235000000.0,34069591000000.0,0.4225537595420221,0.5774462404579779,1.459303138317772,1.0202274626515706,0.5590513087019002,0.1088683328755509,0.1885341443892793,0.1163015404912731,29.611089994923613,0.1401070394729482,0.3315721048720543,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00106641,000270,기아,운송장비·부품,2024,13566568000000.0,12564368000000.0,41797457000000.0,26977376000000.0,609619000000.0,12419084000000.0,9775005000000.0,12667139000000.0,107448752000000.0,92755874000000.0,55840309000000.0,36915565000000.0,0.3979862773973754,0.6020137226026246,1.5493522053442117,1.0890003905494738,0.5028868634221505,0.1053842153436018,0.1750528457856492,0.1178900523665458,20.77877986086392,0.135456305441098,0.3403542110218278,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00106641,000270,기아,운송장비·부품,2025,13998106000000.0,9054140000000.0,44425929000000.0,28378332000000.0,577624000000.0,14666201000000.0,7554174000000.0,9078148000000.0,114140919000000.0,98979055000000.0,61190464000000.0,37788591000000.0,0.3817837117155745,0.6182162882844254,1.5654876755970013,1.0486778433630275,0.4932673985208151,0.0763209347674616,0.1234534518319717,0.079534562009265,15.716362201016578,0.0914753126305358,0.2395998305414457,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00107613,007660,이수페타시스,전기·전자,2019,27027236794.0,15468978780.0,224717545689.0,302570656721.0,11039865274.0,81822315745.0,-91099124274.0,-23957646315.0,514238394051.0,416712435733.0,76024871249.0,340687564484.0,0.8175603492243476,0.1824396507756523,0.7426944440822355,0.4722706143833488,0.0893253730778056,-0.2186138844494909,-1.1982805465809754,-0.0465885989691854,-2.170103141695278,0.0371214714357875,0.0454051758637832,0.0,0.0,True,True,True,True,True,True,False,True,True,True,True,False,5,4,High
00107613,007660,이수페타시스,전기·전자,2020,23159628294.0,-22195222594.0,224299898914.0,295044097044.0,26674585222.0,94206392664.0,-13504623004.0,1963548854.0,514188415796.0,389384712550.0,65108814354.0,324275898196.0,0.8327905224434318,0.1672094775565682,0.7602250008091167,0.4409290257062798,0.0784954809332999,-0.0346819548090653,-0.2074162022145675,0.0038187341326239,0.0736112234795146,-0.057000754982516,-0.0684454895275155,0.0,0.0,True,True,True,True,False,True,True,True,True,True,True,True,5,5,High
00107613,007660,이수페타시스,전기·전자,2021,44364623195.0,3972190584.0,310268447359.0,298215821354.0,19189848986.0,111337249017.0,-3603718792.0,46875580199.0,469621094131.0,449678765264.0,125491909633.0,324186855631.0,0.7209298741084083,0.2790701258915917,1.040415783274935,0.6670712420246033,0.1487668326702778,-0.0080139848050959,-0.0287167419998551,0.0998157467473642,2.442727935649634,0.0088333959502579,0.0122527811199146,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,False,5,1,Watch
00107613,007660,이수페타시스,전기·전자,2022,45645080142.0,29760255326.0,373857465832.0,286000684042.0,42181310254.0,167460622091.0,102473037692.0,116618143622.0,642920533265.0,546014160739.0,222328078478.0,323686082261.0,0.5928162775538802,0.4071837224461198,1.3071908099950489,0.7216655597603048,0.1595978005958087,0.187674688790687,0.4609091141051714,0.1813881149973042,2.764687557588168,0.0545045485372048,0.0919417205649367,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00107613,007660,이수페타시스,전기·전자,2023,47962800869.0,52473189957.0,383628200131.0,290513985554.0,38366603620.0,176074379910.0,47723051484.0,62169058401.0,675332755709.0,626436318507.0,266778163292.0,359658155215.0,0.5741336263391967,0.4258663736608032,1.32051542854102,0.714436586676549,0.1650963576763322,0.076181808228711,0.1788866483489696,0.0920569273079781,1.620395149300943,0.0837646036903807,0.1458974006181844,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00107613,007660,이수페타시스,전기·전자,2024,80356130093.0,84900910242.0,522697354400.0,377363096552.0,46092399872.0,186899798289.0,74034111779.0,101878836049.0,836866961285.0,790136366426.0,327526708412.0,462609658014.0,0.5854807823952064,0.4145192176047935,1.3851310824400478,0.8898526622746421,0.2129411456160421,0.0936978918131262,0.2260399224782351,0.1217383894479071,2.210317456498699,0.1074509589098268,0.183526021930633,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00107613,007660,이수페타시스,전기·전자,2025,162780032068.0,168752524669.0,862769924036.0,416473904433.0,47226097436.0,298791648898.0,160482561697.0,204724531402.0,1088025119176.0,1289510030680.0,756197181444.0,533312849236.0,0.4135778990061574,0.5864221009938426,2.071606203540173,1.3541743411410538,0.3908528969891009,0.1244523562274055,0.2122231682886595,0.1881615854209737,4.334987274344216,0.1308656161286402,0.3164231368337502,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00108241,004370,농심,음식료·담배,2019,317796185342.0,162459540125.0,1078580682201.0,584986895655.0,14143364594.0,208388985969.0,71068947413.0,78816048821.0,2343942951727.0,2653049874906.0,1940743396811.0,712306478095.0,0.2684858979970128,0.7315141020029872,1.8437689633941825,1.4875404948305055,0.5432535116639988,0.0267876409279784,0.0366194456875542,0.033625412582217,5.572651987946059,0.0612350116979071,0.228075337121015,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00108241,004370,농심,음식료·담배,2020,321541825344.0,231491673657.0,1074436085893.0,522145640326.0,15313138975.0,228410803287.0,149048288404.0,160297491725.0,2639795633339.0,2725528184628.0,2048963987969.0,676564196659.0,0.2482323244627692,0.7517676755372308,2.0577325614021773,1.620286022263418,0.6158086949519417,0.0546860198491556,0.0727432445270751,0.0607234475656149,10.467970805117048,0.084934610092317,0.3421577358071104,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00108241,004370,농심,음식료·담배,2021,157475655585.0,162684342404.0,1088691509295.0,537328993494.0,7697506797.0,256007782597.0,99637362533.0,106139720895.0,2662982988213.0,2899907793800.0,2200767285527.0,699140508273.0,0.2410905994210442,0.7589094005789557,2.026117187936848,1.549672057119877,0.293071204963293,0.0343588036647318,0.0452739202314799,0.039857453601769,13.788844062647213,0.0560998328125532,0.2326919131117991,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00108241,004370,농심,음식료·담배,2022,127900573250.0,159650440148.0,1208524614820.0,616485543701.0,22654996510.0,296880553453.0,116033570018.0,112172856716.0,3129065208087.0,3034718535547.0,2315340178664.0,719378356883.0,0.2370494490532163,0.7629505509467837,1.960345424427573,1.4787760567653376,0.2074672708173554,0.0382353647163147,0.0501151282594481,0.0358486797993508,4.951351754412608,0.0526079892675198,0.2219283338461148,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00108241,004370,농심,음식료·담배,2023,142899537581.0,327223955699.0,1419816691135.0,696493722736.0,15820660202.0,318234266905.0,171469224876.0,212064743455.0,3410559367259.0,3234751426458.0,2440801761177.0,793949665281.0,0.2454437947803494,0.7545562052196505,2.0385204414443363,1.5816114176919085,0.205169885838533,0.0530084702872381,0.0702511886066955,0.0621788746710579,13.404291650748648,0.1011589184326614,0.412146978591126,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00108241,004370,농심,음식료·담배,2024,140894116584.0,272544275630.0,1743739590775.0,678174791731.0,19152755746.0,323189566831.0,157630314203.0,163073931930.0,3438730857998.0,3597461570702.0,2672575129457.0,924886441245.0,0.2570941824027657,0.7429058175972343,2.5712244277381804,2.094666509673903,0.207754871313303,0.0438170946666263,0.0589806858806721,0.0474227087446268,8.514384775363594,0.0757601631799547,0.2946786367233637,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00108241,004370,농심,음식료·담배,2025,253539960716.0,268700833743.0,1960196420067.0,833082759238.0,21274824530.0,353314247728.0,170054449646.0,183933032197.0,3514315500097.0,3822122467403.0,2831185859403.0,990936608000.0,0.2592634371219683,0.7407365628780317,2.3529432080192643,1.9288385871876343,0.3043394643623482,0.0444921509177978,0.0600647425110616,0.0523382240985259,8.645572231988698,0.0703014715082044,0.2711584490609514,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00111704,042660,한화오션,운송장비·부품,2019,2012238821503.0,2542127053852.0,6871061134451.0,4807538069313.0,167796190784.0,1159031229805.0,-46485191069.0,292760934105.0,8358744818823.0,11276078800189.0,3754896548541.0,7521182251648.0,0.667003342644425,0.332996657355575,1.4292265678164209,1.1881403375891004,0.4185591029111809,-0.0041224606436965,-0.0123798859617217,0.0350245091159779,1.7447412407702634,0.2254442434199192,0.3379956725945556,0.0,0.0,False,False,False,True,False,False,False,False,False,True,False,False,5,1,Watch
00111704,042660,한화오션,운송장비·부품,2020,1343559258347.0,-458467494666.0,5953237429075.0,5162708937003.0,441707738495.0,963311053440.0,86572614374.0,153437091215.0,7030175197162.0,10320774853795.0,3868970660954.0,6451804192841.0,0.6251278885779239,0.374872111422076,1.1531228085329384,0.9665325774750528,0.2602430767919581,0.0083881894141084,0.0223761361769161,0.0218255003484039,0.3473724316847957,-0.0444218095211542,-0.0710603547415033,0.0,0.0,False,False,False,False,False,True,True,False,False,False,True,True,5,2,Moderate
00111704,042660,한화오션,운송장비·부품,2021,1778939684909.0,485786909235.0,6481079243776.0,7464467860107.0,761410435090.0,1139095854036.0,-1699829429734.0,-1754651375507.0,4486585681366.0,10623209555073.0,2217583452890.0,8405626102183.0,0.7912510864636934,0.2087489135363066,0.8682573714883804,0.7156549522156326,0.2383210321550637,-0.1600109101605987,-0.7665233195705657,-0.3910883464890775,-2.3044750828764218,0.0457288267464344,0.0577930666115207,0.0,0.0,True,False,True,True,True,True,False,True,True,True,True,False,5,4,High
00111704,042660,한화오션,운송장비·부품,2022,659721353644.0,-1065432625974.0,7822464527787.0,10672486378148.0,1137043236621.0,2202075920366.0,-1744778447657.0,-1613564533698.0,4860150249534.0,12235665304876.0,744971931958.0,11490693372918.0,0.9391147180479738,0.0608852819520262,0.7329561501060856,0.5266241069118429,0.0618151506845475,-0.1425977586165006,-2.342072731614494,-0.3319988993864359,-1.4190881065289116,-0.0870759864238373,-0.0927213520887329,0.0,0.0,True,False,True,True,True,True,True,True,True,True,True,True,5,5,High
00111704,042660,한화오션,운송장비·부품,2023,1799307748627.0,-1939155311922.0,9217523943523.0,7459444078866.0,898893098681.0,2890783261031.0,160043854483.0,-196498300366.0,7408312265643.0,13944772692394.0,4312157120697.0,9632615571697.0,0.6907689199517026,0.3092310800482973,1.2356851054943851,0.8481517678263504,0.2412120433645685,0.0114769783641072,0.0371145693450824,-0.0265240304836077,-0.2186002992506381,-0.1390596573137178,-0.2013113984969686,0.0,0.0,False,False,False,False,True,True,True,False,False,True,True,True,5,3,High
00111704,042660,한화오션,운송장비·부품,2024,588259735081.0,-2904574465563.0,11246034307660.0,10346614469478.0,1172189542295.0,2779695381926.0,528212898147.0,237876379317.0,10776004933627.0,17843809161295.0,4863349890725.0,12980459270570.0,0.7274488957618931,0.2725511042381068,1.086928902283471,0.818271421121303,0.0568552869942469,0.0296020257430653,0.1086109184030468,0.0220746353386212,0.2029333744534761,-0.1627777140692196,-0.2237651538376926,0.0,0.0,False,False,False,False,False,True,True,False,False,False,True,True,5,2,Moderate
00111704,042660,한화오션,운송장비·부품,2025,778471159631.0,1314671582302.0,12082155480715.0,11200499198877.0,766972195370.0,3040398552060.0,1245921538208.0,1167590137928.0,12783512278323.0,20140914014349.0,6175006995811.0,13965907018538.0,0.6934097930505171,0.3065902069494828,1.078715802410521,0.8072637449553639,0.0695032556860548,0.0618602282557965,0.2017684415666586,0.0913356292470483,1.522336982978549,0.0652736802989868,0.0941343502113351,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00113207,001440,대한전선,전기·전자,2019,198784545000.0,79182422000.0,718605710000.0,882166274000.0,,201282173000.0,-12627729000.0,33222451000.0,1554739981000.0,1235075989000.0,312646586000.0,922429403000.0,0.7468604451997002,0.2531395548002998,0.8145921366293357,0.586424070208787,0.2253368223868417,-0.0102242526876619,-0.0403897869526072,0.02136849338539,,0.0641113767130323,0.0858411730398841,0.0,0.0,True,False,False,True,False,,False,True,False,True,,False,4,,Insufficient data
00113207,001440,대한전선,전기·전자,2020,130557141000.0,16661768000.0,721463010000.0,800880060000.0,,217486069000.0,2683898000.0,56644901000.0,1596841749000.0,1199462928000.0,359634314000.0,839828614000.0,0.7001705466631979,0.2998294533368021,0.900837773386442,0.6292789222396172,0.1630170952189769,0.0022375831193675,0.0074628529467852,0.0354730836887707,,0.0138910237332487,0.0198394859644541,0.0,0.0,True,False,False,False,False,,False,True,False,False,,False,4,,Insufficient data
00113207,001440,대한전선,전기·전자,2021,147921442000.0,-19314404000.0,939158406000.0,757749988000.0,,350061900000.0,28937337000.0,39462123000.0,1997709556000.0,1420870615000.0,387760789000.0,1033109826000.0,0.7270963415623878,0.2729036584376122,1.2394040526200576,0.7774285916583875,0.1952114079083297,0.0203659198061464,0.0746267746014927,0.0197536838533298,,-0.0135933587450536,-0.0186954024769869,0.0,0.0,False,False,False,False,False,,True,False,False,False,,True,4,,Insufficient data
00113207,001440,대한전선,전기·전자,2022,217217061000.0,-46604678000.0,1144663275000.0,488178116000.0,,418456408000.0,21830706000.0,48173734000.0,2450545975000.0,1620264871000.0,882204303000.0,738060568000.0,0.4555184656595569,0.544481534340443,2.344765644922928,1.4875858691707515,0.4449545235247702,0.0134735415120902,0.0247456353655985,0.0196583677643509,,-0.0287636168839705,-0.0631447878678704,0.0,0.0,False,False,False,False,False,,True,False,False,False,,True,4,,Insufficient data
00113207,001440,대한전선,전기·전자,2023,289331472000.0,30717002000.0,1265741722000.0,682343719000.0,,459812516000.0,71872998000.0,79823888000.0,2843980012000.0,1878565100000.0,953285756000.0,925279344000.0,0.4925457967892622,0.5074542032107379,1.854991387412478,1.1811191098543694,0.4240259915105923,0.038259519459826,0.0753950193293352,0.0280676684305754,,0.0163513109021348,0.0331975442866905,0.0,0.0,False,False,False,False,False,,False,False,False,False,,False,4,,Insufficient data
00113207,001440,대한전선,전기·전자,2024,333476916000.0,6751598000.0,1775776357000.0,920138410000.0,80324153000.0,596570482000.0,74190402000.0,115169757000.0,3291299375000.0,2642726208000.0,1496112472000.0,1146613736000.0,0.4338753415049191,0.5661246584950809,1.9299013471245048,1.281552712270755,0.3624203841246014,0.028073434839906,0.0495887865307495,0.0349921851153391,1.433812280597593,0.0025547852742223,0.0058882933179862,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,5,0,Low
00113207,001440,대한전선,전기·전자,2025,438856642626.0,-171279828165.0,2422681174185.0,1683734347194.0,212396073935.0,856263743808.0,89877397889.0,128613046536.0,3636018215712.0,3493282185409.0,1632342790538.0,1860939394871.0,0.5327194586924324,0.4672805413075675,1.438873761898651,0.9303233808750694,0.2606448240230826,0.0257286394624535,0.0550603699235119,0.0353719478027464,0.6055340108375059,-0.0490312030560869,-0.0920394445069357,0.0,0.0,False,False,False,False,False,True,True,False,False,False,True,True,5,2,Moderate
00113526,003490,대한항공,운송·창고,2019,816253031774.0,2333681191938.0,3574701574491.0,8777297332478.0,674619603077.0,712925078163.0,-622761502186.0,257473678564.0,12683407264566.0,27014118935120.0,2780792692635.0,24233326242485.0,0.8970615070099585,0.1029384929900416,0.407266774621362,0.3260430161957457,0.0929959417865084,-0.023053185768586,-0.2239510711587381,0.0203000402962153,0.3816575702657315,0.0863874627021084,0.0963004900188515,0.0,0.0,True,True,True,True,False,True,False,True,True,True,True,False,5,4,High
00113526,003490,대한항공,운송·창고,2020,1314565984342.0,1376703698885.0,4002518982269.0,7987774772740.0,752029889117.0,551195375265.0,-230018634965.0,108918118710.0,7606224078611.0,25190061074278.0,3311724114318.0,21878336959960.0,0.8685305246163274,0.1314694753836725,0.5010806008111868,0.4320757288728751,0.164572239671584,-0.009131325020878,-0.0694558565342236,0.0143196042588703,0.1448321672930936,0.0546526542681063,0.0629254271659008,0.0,0.0,True,True,True,True,False,True,False,True,True,True,True,False,5,4,High
00113526,003490,대한항공,운송·창고,2021,1185375122156.0,3514195624777.0,6640996811377.0,8444926989287.0,438002374129.0,597063639357.0,578782033232.0,1417968632826.0,9016824640301.0,26671903184202.0,6865689155499.0,19806214028703.0,0.7425872046669093,0.2574127953330907,0.786388895937358,0.7156880313692665,0.1403653487661567,0.0217000650172882,0.084300646318721,0.1572580913338762,3.237353760115422,0.1317564629905558,0.1774289432439868,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,5,1,Watch
00113526,003490,대한항공,운송·창고,2022,1056900546947.0,5572422138746.0,8090936743191.0,8475183412857.0,433107272606.0,730074501912.0,1729502852463.0,2830586753727.0,14096094819146.0,28997701022484.0,9292460206825.0,19705240815659.0,0.679544933592498,0.320455066407502,0.9546621411068118,0.8685195213725339,0.1247053303110424,0.0596427575800575,0.1861189409444808,0.2008064495907306,6.535532725404036,0.1921677216557719,0.2827888372882918,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,5,1,Watch
00113526,003490,대한항공,운송·창고,2023,622787378176.0,4092464601394.0,8595169639226.0,9409864309283.0,590656706274.0,853580309361.0,1129105735756.0,1790089190805.0,16111796106147.0,30391776029656.0,9815208241633.0,20576567788023.0,0.6770439400430098,0.3229560599569901,0.9134212095648084,0.8227099855444019,0.0661845227206527,0.0371516865172416,0.1150363505245555,0.1111042604444356,3.0306761470589225,0.1346569742222571,0.1988895642632927,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,5,1,Watch
00113526,003490,대한항공,운송·창고,2024,2215624563052.0,4558915095322.0,11616873056353.0,16973485891743.0,596800896688.0,1170692607613.0,1381858075058.0,2110200077994.0,17870718495804.0,47012065940089.0,10963191867177.0,36048874072912.0,0.7668004660516682,0.2331995339483318,0.6844129208605404,0.6154410776528643,0.1305344451448139,0.0293936896289349,0.1260452331583453,0.1180814346378669,3.535852726939159,0.0969732983258333,0.1264648400973965,0.0,0.0,True,False,True,False,False,False,False,True,True,False,False,False,5,2,Moderate
00113526,003490,대한항공,운송·창고,2025,1869988073408.0,4075191178550.0,9709042248026.0,15081470974297.0,972607669667.0,1448919064257.0,647272880287.0,1113589428051.0,25225542379502.0,50406072098945.0,11459098427293.0,38946973671652.0,0.7726643249488023,0.2273356750511976,0.6437728961964582,0.5477001015250128,0.1239924193465595,0.0128411687984025,0.0564854979118899,0.0441453115773594,1.1449523407853337,0.0808472275036739,0.1046343475338155,0.0,0.0,True,False,True,False,False,False,False,True,True,False,False,False,5,2,Moderate
00124504,047050,포스코인터내셔널,유통,2019,236088955000.0,1608967559000.0,5032320679000.0,3561239530000.0,922521959000.0,1111858683000.0,202398051000.0,605317746000.0,24422574846000.0,8959415088000.0,3048060836000.0,5911354252000.0,0.6597924299676113,0.3402075700323887,1.41308121416927,1.1008700658784387,0.0662940397609256,0.0225905429106735,0.0664022346960794,0.024785173136613,0.656155379386476,0.1795839955171859,0.2721825643346675,0.0,0.0,False,False,False,False,False,True,False,False,False,False,True,False,5,1,Watch
